# Copyright (C) 2014 GEM Foundation
#
# Contributions by: see http://www.globalquakemodel.org/contributors
#
# You may use this work under the terms of the CC-BY-NC-SA 3.0 (unported)
# [http://creativecommons.org/licenses/by-nc-sa/3.0/]
#
# THE WORK IS PROTECTED BY COPYRIGHT AND/OR OTHER APPLICABLE LAW. INSOFAR
# AS THIS WORK IS PROTECTED BY LAWS THAT NEIGHBOUR OR ARE SIMILARLY RELATED
# TO COPYRIGHT, SUCH AS DATABASE RIGHTS AS INTRODUCED IN EUROPE BY THE
# DIRECTIVE 96/9/EC, YOU ALSO MAY USE THIS WORK UNDER THE TERMS OF
# CC-BY-NC-SA 3.0 (unported).
# [http://creativecommons.org/licenses/by-nc-sa/3.0/]
#
# ANY USE OF THE WORK OTHER THAN AS AUTHORIZED UNDER THIS LICENSE OR
# DIRECTLY ALLOWED BY THE APPLICABLE LAW IS PROHIBITED.
#
# If you have any questions or if you wish to seek permission to use this
# data beyond what is offered by CC-BY-NC-SA 3.0 (unported), please contact
# the GEM Foundation at: licensing@globalquakemodel.org
#
# More information on licensing: http://www.globalquakemodel.org/licensing
#
#
# currency = USD
# taxonomy = PAGER-STR v2.0
#
grid_id,lon,lat,bldg_type,occ_type,is_urban,dwelling_fraction,bldg_fraction,type_pop,day_pop,night_pop,transit_pop,bldg_count,bldg_count_quality,bldg_area,bldg_area_quality,bldg_cost,bldg_cost_quality
163648299,20.8124999992,40.8958333329,"UNK",0,False,0.000486736432222,,0.023802725724,0.00882816914106,5.104018477e-05,0.00798779010664,0.00485769912735,2,0.344901495741,1,440.924370679,1
163648299,20.8124999992,40.8958333329,"C3",0,False,0.01752251156,,0.856898126065,0.317814089078,0.00183744665172,0.287560443839,0.174877168585,2,12.4164538467,1,15873.2773445,1
163648299,20.8124999992,40.8958333329,"RS4",0,False,0.00803115113166,,0.392744974446,0.145664790827,0.000842163048705,0.13179853676,0.0801520356013,2,5.69087467973,1,7275.2521162,1
163648299,20.8124999992,40.8958333329,"RS3",0,False,0.112922852276,,5.522232368,2.04813524073,0.0118413228667,1.85316730475,1.12698619755,2,80.0171470123,1,102294.453998,1
163648299,20.8124999992,40.8958333329,"RS5",0,False,0.0396690192261,,1.93992214651,0.719495784996,0.00415977505876,0.651004893692,0.395902478879,2,28.1094719029,1,35935.3362103,1
163648299,20.8124999992,40.8958333329,"UFB2",0,False,0.010951569725,,0.535561328791,0.198633805674,0.00114840415733,0.1797252774,0.109298230365,2,7.76028365418,1,9920.79834028,1
163648299,20.8124999992,40.8958333329,"RS2",0,False,0.179119007058,,8.75940306646,3.24876624391,0.0187827879954,2.93950675925,1.78763327887,2,126.923750433,1,162260.16841,1
163648299,20.8124999992,40.8958333329,"W3",0,False,0.000243368216111,,0.011901362862,0.00441408457053,2.5520092385e-05,0.00399389505332,0.00242884956368,2,0.172450747871,1,220.462185339,1
163648299,20.8124999992,40.8958333329,"W",0,False,0.000486736432222,,0.023802725724,0.00882816914106,5.104018477e-05,0.00798779010664,0.00485769912735,2,0.344901495741,1,440.924370679,1
163648299,20.8124999992,40.8958333329,"UFB4",0,False,0.235093696764,,11.4967165247,4.26400569514,0.024652409244,3.85810262152,2.34626867852,2,166.587422443,1,212966.471039,1
163648299,20.8124999992,40.8958333329,"UFB5",0,False,0.255049890484,,12.4726282794,4.62596062991,0.0267450568195,4.18560201588,2.54543434273,2,180.728383768,1,231044.370235,1
163648299,20.8124999992,40.8958333329,"UFB1",0,False,0.000243368216111,,0.011901362862,0.00441408457053,2.5520092385e-05,0.00399389505332,0.00242884956368,2,0.172450747871,1,220.462185339,1
163648299,20.8124999992,40.8958333329,"UCB",0,False,0.109759065466,,5.36751465076,1.99075214131,0.0115095616656,1.80124666905,1.09541115322,2,77.7752872896,1,99428.4455881,1
163648299,20.8124999992,40.8958333329,"A",0,False,0.000730104648333,,0.035704088586,0.0132422537116,7.6560277155e-05,0.01198168516,0.00728654869103,2,0.517352243612,1,661.386556018,1
163648299,20.8124999992,40.8958333329,"A1",0,False,0.000730104648333,,0.035704088586,0.0132422537116,7.6560277155e-05,0.01198168516,0.00728654869103,2,0.517352243612,1,661.386556018,1
163648299,20.8124999992,40.8958333329,"A4",0,False,0.0277439766366,,1.35675536627,0.503205641039,0.00290929053189,0.455304036078,0.276888850259,2,19.6593852572,1,25132.6891287,1
163648299,20.8124999992,40.8958333329,"W4",0,False,0.00121684108055,,0.0595068143098,0.0220704228526,0.000127600461925,0.0199694752665,0.0121442478183,2,0.862253739349,1,1102.31092669,1
163582763,20.8041666659,40.8958333329,"UNK",0,False,0.000486736432222,,0.023797274276,0.00882614725894,5.102849523e-05,0.00798596069336,0.00485658658694,2,0.344822504259,1,440.823387442,1
163582763,20.8041666659,40.8958333329,"C3",0,False,0.01752251156,,0.856701873936,0.317741301322,0.00183702582828,0.287494584961,0.17483711713,2,12.4136101533,1,15869.6419479,1
163582763,20.8041666659,40.8958333329,"RS4",0,False,0.00803115113166,,0.392655025554,0.145631429773,0.000841970171294,0.13176835144,0.0801336786844,2,5.68957132027,1,7273.58589279,1
163582763,20.8041666659,40.8958333329,"RS3",0,False,0.112922852276,,5.52096763205,2.04766616408,0.0118386108934,1.85274288087,1.12672808817,2,79.9988209884,1,102271.025887,1
163582763,20.8041666659,40.8958333329,"RS5",0,False,0.0396690192261,,1.93947785349,0.719331001604,0.00415882236124,0.650855796509,0.395811806835,2,28.1030340971,1,35927.1060765,1
